Gene stable ID,Mouse gene stable ID,Mouse gene name,Mouse homology type,"Mouse orthology confidence [0 low, 1 high]",Gene name
ENSG00000181718,ENSMUSG00000075175,Olfr1086,ortholog_one2one,0,OR5T2
ENSG00000006015,ENSMUSG00000058833,Rex1bd,ortholog_one2one,1,REX1BD
ENSG00000145358,ENSMUSG00000046818,Ddit4l,ortholog_one2one,1,DDIT4L
ENSG00000163534,ENSMUSG00000059994,Fcrl1,ortholog_one2one,0,FCRL1
ENSG00000197892,ENSMUSG00000060012,Kif13b,ortholog_one2one,1,KIF13B
ENSG00000085644,ENSMUSG00000071256,Zfp213,ortholog_one2one,1,ZNF213
ENSG00000105696,ENSMUSG00000035964,Tmem59l,ortholog_one2one,1,TMEM59L
ENSG00000236126,ENSMUSG00000079642,Gm6268,ortholog_one2many,0,CT47A3
ENSG00000157895,ENSMUSG00000029559,2210016L21Rik,ortholog_one2one,1,C12orf43
ENSG00000165131,ENSMUSG00000029867,Llcfc1,ortholog_one2one,0,LLCFC1
ENSG00000215695,ENSMUSG00000078515,Ddi2,ortholog_one2many,1,RSC1A1
ENSG00000215695,ENSMUSG00000040715,Rsc1a1,ortholog_one2many,1,RSC1A1
ENSG00000127412,ENSMUSG00000036899,Trpv5,ortholog_one2one,1,TRPV5
ENSG00000162144,ENSMUSG00000034445,Cyb561a3,ortholog_one2one,1,CYB561A3
ENSG00000149294,ENSMUSG00000039542,Ncam1,ortholog_one2one,1,NCAM1
ENSG00000157224,ENSMUSG00000046798,Cldn12,ortholog_one2one,1,CLDN12
ENSG00000261884,ENSMUSG00000031897,Psmb10,ortholog_one2many,0,AC040162.1
ENSG00000129636,ENSMUSG00000031703,Itfg1,ortholog_one2one,1,ITFG1
ENSG00000111057,ENSMUSG00000023043,Krt18,ortholog_one2one,1,KRT18
ENSG00000132694,ENSMUSG00000041977,Arhgef11,ortholog_one2one,1,ARHGEF11
ENSG00000168301,ENSMUSG00000021752,Kctd6,ortholog_one2one,1,KCTD6
ENSG00000167080,ENSMUSG00000013418,B4galnt2,ortholog_one2one,1,B4GALNT2
ENSG00000167257,ENSMUSG00000042790,Rnf214,ortholog_one2one,1,RNF214
ENSG00000075073,ENSMUSG00000020081,Tacr2,ortholog_one2one,1,TACR2
ENSG00000160007,ENSMUSG00000058230,Arhgap35,ortholog_one2one,1,ARHGAP35
ENSG00000151090,ENSMUSG00000021779,Thrb,ortholog_one2one,1,THRB
ENSG00000178394,ENSMUSG00000021721,Htr1a,ortholog_one2one,1,HTR1A
ENSG00000228278,ENSMUSG00000028359,Orm3,ortholog_many2many,0,ORM2
ENSG00000228278,ENSMUSG00000039196,Orm1,ortholog_many2many,0,ORM2
ENSG00000228278,ENSMUSG00000061540,Orm2,ortholog_many2many,0,ORM2
ENSG00000150556,ENSMUSG00000026765,Lypd6b,ortholog_one2one,1,LYPD6B
ENSG00000237515,ENSMUSG00000022494,Shisa9,ortholog_one2one,1,SHISA9
ENSG00000181924,ENSMUSG00000044881,Coa4,ortholog_one2one,1,COA4
ENSG00000115368,ENSMUSG00000025995,Wdr75,ortholog_one2one,1,WDR75
ENSG00000106665,ENSMUSG00000063146,Clip2,ortholog_one2one,1,CLIP2
ENSG00000147475,ENSMUSG00000031483,Erlin2,ortholog_one2one,1,ERLIN2
ENSG00000275410,ENSMUSG00000020679,Hnf1b,ortholog_one2one,1,HNF1B
ENSG00000132702,ENSMUSG00000004894,Hapln2,ortholog_one2one,1,HAPLN2
ENSG00000164219,ENSMUSG00000024477,Pggt1b,ortholog_one2one,1,PGGT1B
ENSG00000198680,ENSMUSG00000054000,Tusc1,ortholog_one2one,1,TUSC1
ENSG00000169992,ENSMUSG00000051790,Nlgn2,ortholog_one2one,1,NLGN2
ENSG00000136250,ENSMUSG00000021322,Aoah,ortholog_one2one,1,AOAH
ENSG00000136270,ENSMUSG00000000384,Tbrg4,ortholog_one2one,1,TBRG4
ENSG00000118526,ENSMUSG00000045680,Tcf21,ortholog_one2one,1,TCF21
ENSG00000282301,ENSMUSG00000038656,Cyp3a16,ortholog_many2many,0,CYP3A7-CYP3A51P
ENSG00000282301,ENSMUSG00000070419,Cyp3a57,ortholog_many2many,0,CYP3A7-CYP3A51P
ENSG00000282301,ENSMUSG00000029630,Cyp3a25,ortholog_many2many,0,CYP3A7-CYP3A51P
ENSG00000282301,ENSMUSG00000029727,Cyp3a13,ortholog_many2many,1,CYP3A7-CYP3A51P
ENSG00000282301,ENSMUSG00000075552,Cyp3a41b,ortholog_many2many,0,CYP3A7-CYP3A51P
ENSG00000282301,ENSMUSG00000061292,Cyp3a59,ortholog_many2many,1,CYP3A7-CYP3A51P
ENSG00000282301,ENSMUSG00000054417,Cyp3a44,ortholog_many2many,0,CYP3A7-CYP3A51P
ENSG00000282301,ENSMUSG00000056035,Cyp3a11,ortholog_many2many,0,CYP3A7-CYP3A51P
ENSG00000282301,ENSMUSG00000075551,Cyp3a41a,ortholog_many2many,0,CYP3A7-CYP3A51P
ENSG00000239642,ENSMUSG00000020332,Meikin,ortholog_one2one,1,MEIKIN
ENSG00000076984,ENSMUSG00000109061,Gm49320,ortholog_one2many,1,MAP2K7
ENSG00000076984,ENSMUSG00000002948,Map2k7,ortholog_one2many,1,MAP2K7
ENSG00000163817,ENSMUSG00000025243,Slc6a20b,ortholog_one2many,1,SLC6A20
ENSG00000163817,ENSMUSG00000036814,Slc6a20a,ortholog_one2many,1,SLC6A20
ENSG00000050393,ENSMUSG00000021371,Mcur1,ortholog_one2one,1,MCUR1
ENSG00000152503,ENSMUSG00000033949,Trim36,ortholog_one2one,1,TRIM36
ENSG00000168158,ENSMUSG00000059043,Olfr15,ortholog_one2one,1,OR2C1
ENSG00000189182,ENSMUSG00000067594,Krt77,ortholog_one2one,1,KRT77
ENSG00000111700,ENSMUSG00000030236,Slco1b2,ortholog_one2many,1,SLCO1B3
ENSG00000068831,ENSMUSG00000032946,Rasgrp2,ortholog_one2one,1,RASGRP2
ENSG00000186074,ENSMUSG00000034641,Cd300ld,ortholog_many2many,0,CD300LF
ENSG00000186074,ENSMUSG00000069609,Cd300ld4,ortholog_many2many,0,CD300LF
ENSG00000186074,ENSMUSG00000047798,Cd300lf,ortholog_many2many,0,CD300LF
ENSG00000186074,ENSMUSG00000089753,Cd300ld2,ortholog_many2many,0,CD300LF
ENSG00000186074,ENSMUSG00000089722,Cd300ld5,ortholog_many2many,0,CD300LF
ENSG00000186074,ENSMUSG00000069607,Cd300ld3,ortholog_many2many,0,CD300LF
ENSG00000159224,ENSMUSG00000014351,Gip,ortholog_one2one,1,GIP
ENSG00000137267,ENSMUSG00000058672,Tubb2a,ortholog_one2one,1,TUBB2A
ENSG00000130227,ENSMUSG00000022100,Xpo7,ortholog_one2one,1,XPO7
ENSG00000187634,ENSMUSG00000096351,Samd11,ortholog_one2one,1,SAMD11
ENSG00000101255,ENSMUSG00000032715,Trib3,ortholog_one2one,1,TRIB3
ENSG00000155760,ENSMUSG00000041075,Fzd7,ortholog_one2one,1,FZD7
ENSG00000105880,ENSMUSG00000029755,Dlx5,ortholog_one2one,1,DLX5
ENSG00000140044,ENSMUSG00000034271,Jdp2,ortholog_one2one,1,JDP2
ENSG00000145147,ENSMUSG00000031558,Slit2,ortholog_one2one,1,SLIT2
ENSG00000229474,ENSMUSG00000027233,Patl2,ortholog_one2one,1,PATL2
ENSG00000115524,ENSMUSG00000025982,Sf3b1,ortholog_one2one,1,SF3B1
ENSG00000177483,ENSMUSG00000070732,Rbm44,ortholog_one2one,1,RBM44
ENSG00000079308,ENSMUSG00000055322,Tns1,ortholog_one2one,1,TNS1
ENSG00000198300,ENSMUSG00000002265,Peg3,ortholog_one2one,1,PEG3
ENSG00000168970,ENSMUSG00000098488,Pla2g4b,ortholog_many2many,1,JMJD7-PLA2G4B
ENSG00000168970,ENSMUSG00000033852,Gm28042,ortholog_many2many,1,JMJD7-PLA2G4B
ENSG00000165525,ENSMUSG00000020982,Nemf,ortholog_one2one,1,NEMF
ENSG00000135362,ENSMUSG00000032841,Prr5l,ortholog_one2one,1,PRR5L
ENSG00000134588,ENSMUSG00000055780,Usp26,ortholog_one2one,0,USP26
ENSG00000068394,ENSMUSG00000031148,Gpkow,ortholog_one2one,1,GPKOW
ENSG00000077264,ENSMUSG00000031284,Pak3,ortholog_one2one,1,PAK3
ENSG00000182698,ENSMUSG00000033061,Resp18,ortholog_one2one,0,RESP18
ENSG00000069345,ENSMUSG00000031701,Dnaja2,ortholog_one2one,1,DNAJA2
ENSG00000212710,ENSMUSG00000021000,Mia2,ortholog_one2many,0,CTAGE1
ENSG00000110442,ENSMUSG00000027163,Commd9,ortholog_one2one,1,COMMD9
ENSG00000087502,ENSMUSG00000030304,Ergic2,ortholog_one2one,1,ERGIC2
ENSG00000092010,ENSMUSG00000022216,Psme1,ortholog_one2one,1,PSME1
ENSG00000007372,ENSMUSG00000027168,Pax6,ortholog_one2one,1,PAX6
ENSG00000177732,ENSMUSG00000051817,Sox12,ortholog_one2one,1,SOX12
ENSG00000157916,ENSMUSG00000029048,Rer1,ortholog_one2one,1,RER1
ENSG00000108557,ENSMUSG00000062115,Rai1,ortholog_one2one,1,RAI1
ENSG00000114978,ENSMUSG00000043131,Mob1a,ortholog_one2one,1,MOB1A
ENSG00000170537,ENSMUSG00000042246,Tmc7,ortholog_one2one,1,TMC7
ENSG00000083635,ENSMUSG00000022009,Nufip1,ortholog_one2one,1,NUFIP1
ENSG00000150459,ENSMUSG00000061104,Sap18b,ortholog_one2many,0,SAP18
ENSG00000150459,ENSMUSG00000021963,Sap18,ortholog_one2many,1,SAP18
ENSG00000049656,ENSMUSG00000021610,Clptm1l,ortholog_one2one,1,CLPTM1L
ENSG00000161055,ENSMUSG00000064057,Scgb3a1,ortholog_one2one,1,SCGB3A1
ENSG00000160013,ENSMUSG00000043017,Ptgir,ortholog_one2one,1,PTGIR
ENSG00000275074,ENSMUSG00000045211,Nudt18,ortholog_one2one,1,NUDT18
ENSG00000125788,ENSMUSG00000027468,Defb22,ortholog_one2one,0,DEFB126
ENSG00000054356,ENSMUSG00000026204,Ptprn,ortholog_one2one,1,PTPRN
ENSG00000166862,ENSMUSG00000019146,Cacng2,ortholog_one2one,1,CACNG2
ENSG00000214562,ENSMUSG00000071909,Nutm2,ortholog_one2many,0,NUTM2D
ENSG00000203499,ENSMUSG00000102018,K230010J24Rik,ortholog_one2one,1,IQANK1
ENSG00000104064,ENSMUSG00000027361,Gabpb1,ortholog_one2one,1,GABPB1
ENSG00000151229,ENSMUSG00000036298,Slc2a13,ortholog_one2one,1,SLC2A13
ENSG00000101282,ENSMUSG00000032852,Rspo4,ortholog_one2one,1,RSPO4
ENSG00000260869,ENSMUSG00000054381,Zfp747,ortholog_many2many,0,AC002310.4
ENSG00000260869,ENSMUSG00000030823,9130019O22Rik,ortholog_many2many,0,AC002310.4
ENSG00000260869,ENSMUSG00000045757,Zfp764,ortholog_many2many,0,AC002310.4
ENSG00000260869,ENSMUSG00000078580,E430018J23Rik,ortholog_many2many,0,AC002310.4
ENSG00000158863,ENSMUSG00000022095,Fam160b2,ortholog_one2one,1,FAM160B2
ENSG00000181827,ENSMUSG00000037674,Rfx7,ortholog_one2one,1,RFX7
ENSG00000155008,ENSMUSG00000025525,Apool,ortholog_one2one,1,APOOL
ENSG00000129194,ENSMUSG00000041287,Sox15,ortholog_one2one,1,SOX15
ENSG00000147488,ENSMUSG00000033740,St18,ortholog_one2one,1,ST18
ENSG00000010295,ENSMUSG00000038271,Iffo1,ortholog_one2one,1,IFFO1
ENSG00000196652,ENSMUSG00000055991,Zkscan5,ortholog_one2one,1,ZKSCAN5
ENSG00000172680,ENSMUSG00000078365,Mos,ortholog_one2one,1,MOS
ENSG00000100280,ENSMUSG00000009090,Ap1b1,ortholog_one2one,1,AP1B1
ENSG00000123106,ENSMUSG00000030301,Ccdc91,ortholog_one2one,1,CCDC91
ENSG00000005889,ENSMUSG00000053211,Zfy1,ortholog_many2many,0,ZFX
ENSG00000005889,ENSMUSG00000000103,Zfy2,ortholog_many2many,0,ZFX
ENSG00000005889,ENSMUSG00000079509,Zfx,ortholog_many2many,0,ZFX
ENSG00000164209,ENSMUSG00000024259,Slc25a46,ortholog_one2one,1,SLC25A46
ENSG00000196090,ENSMUSG00000053141,Ptprt,ortholog_one2one,1,PTPRT
ENSG00000188467,ENSMUSG00000035183,Slc24a5,ortholog_one2one,1,SLC24A5
ENSG00000228486,ENSMUSG00000102416,4933424G06Rik,ortholog_one2one,0,C2orf92
ENSG00000226490,ENSMUSG00000086361,Gm6569,ortholog_one2one,1,AC138647.1
ENSG00000161955,ENSMUSG00000089669,Tnfsf13,ortholog_one2one,1,TNFSF13
ENSG00000156642,ENSMUSG00000032336,Nptn,ortholog_one2one,1,NPTN
ENSG00000255374,ENSMUSG00000059382,Tas2r120,ortholog_many2many,0,TAS2R43
ENSG00000255374,ENSMUSG00000053217,Tas2r136,ortholog_many2many,0,TAS2R43
ENSG00000131941,ENSMUSG00000030494,Rhpn2,ortholog_one2one,1,RHPN2
ENSG00000105618,ENSMUSG00000008373,Prpf31,ortholog_one2one,1,PRPF31
ENSG00000096384,ENSMUSG00000023944,Hsp90ab1,ortholog_one2one,1,HSP90AB1
ENSG00000174943,ENSMUSG00000030685,Kctd13,ortholog_one2one,1,KCTD13
ENSG00000223501,ENSMUSG00000024319,Vps52,ortholog_one2one,1,VPS52
ENSG00000153820,ENSMUSG00000026163,Sphkap,ortholog_one2one,1,SPHKAP
ENSG00000038219,ENSMUSG00000061755,Bod1l,ortholog_one2one,1,BOD1L1
ENSG00000261247,ENSMUSG00000002546,Golga2,ortholog_one2many,0,GOLGA8T
ENSG00000138363,ENSMUSG00000026192,Atic,ortholog_one2one,1,ATIC
ENSG00000157657,ENSMUSG00000028358,Zfp618,ortholog_one2one,1,ZNF618
ENSG00000249961,ENSMUSG00000052616,Terb1,ortholog_one2one,1,TERB1
ENSG00000153563,ENSMUSG00000053977,Cd8a,ortholog_one2one,0,CD8A
ENSG00000171992,ENSMUSG00000043079,Synpo,ortholog_one2one,1,SYNPO
ENSG00000135637,ENSMUSG00000107499,Ccdc142,ortholog_one2many,1,CCDC142
ENSG00000135637,ENSMUSG00000079511,Gm42688,ortholog_one2many,1,CCDC142
ENSG00000125257,ENSMUSG00000032849,Abcc4,ortholog_one2one,1,ABCC4
ENSG00000104047,ENSMUSG00000023330,Dtwd1,ortholog_one2one,1,DTWD1
ENSG00000083838,ENSMUSG00000033961,Zfp446,ortholog_one2one,0,ZNF446
ENSG00000083807,ENSMUSG00000030382,Slc27a5,ortholog_one2one,1,SLC27A5
ENSG00000220008,ENSMUSG00000051067,Lingo3,ortholog_one2one,1,LINGO3
ENSG00000175489,ENSMUSG00000049988,Lrrc25,ortholog_one2one,0,LRRC25
ENSG00000113742,ENSMUSG00000020300,Cpeb4,ortholog_one2one,1,CPEB4
ENSG00000184481,ENSMUSG00000042903,Foxo4,ortholog_one2one,1,FOXO4
ENSG00000103375,ENSMUSG00000030762,Aqp8,ortholog_one2one,1,AQP8
ENSG00000154813,ENSMUSG00000021905,Dph3,ortholog_one2one,1,DPH3
ENSG00000274276,ENSMUSG00000024039,Cbs,ortholog_one2many,1,CBSL
ENSG00000175445,ENSMUSG00000015568,Lpl,ortholog_one2one,1,LPL
ENSG00000137393,ENSMUSG00000038068,Rnf144b,ortholog_one2one,1,RNF144B
ENSG00000124571,ENSMUSG00000067150,Xpo5,ortholog_one2one,1,XPO5
ENSG00000167513,ENSMUSG00000006585,Cdt1,ortholog_one2one,1,CDT1
ENSG00000115761,ENSMUSG00000061458,Nol10,ortholog_one2one,1,NOL10
ENSG00000130052,ENSMUSG00000031216,Stard8,ortholog_one2one,1,STARD8
ENSG00000185303,ENSMUSG00000021789,Sftpa1,ortholog_one2many,1,SFTPA2
ENSG00000113739,ENSMUSG00000020303,Stc2,ortholog_one2one,1,STC2
ENSG00000255974,ENSMUSG00000074254,Cyp2a4,ortholog_many2many,0,CYP2A6
ENSG00000255974,ENSMUSG00000005547,Cyp2a5,ortholog_many2many,0,CYP2A6
ENSG00000173960,ENSMUSG00000020634,Ubxn2a,ortholog_one2one,1,UBXN2A
ENSG00000166272,ENSMUSG00000047731,Wbp1l,ortholog_one2one,1,WBP1L
ENSG00000126243,ENSMUSG00000036957,Lrfn3,ortholog_one2one,1,LRFN3
ENSG00000131116,ENSMUSG00000064264,Zfp428,ortholog_one2one,1,ZNF428
ENSG00000241468,ENSMUSG00000038690,Atp5j2,ortholog_one2one,1,ATP5MF
ENSG00000165238,ENSMUSG00000037989,Wnk2,ortholog_one2one,1,WNK2
ENSG00000164053,ENSMUSG00000025646,Atrip,ortholog_one2one,1,ATRIP
ENSG00000120137,ENSMUSG00000018846,Pank3,ortholog_one2one,1,PANK3
ENSG00000138039,ENSMUSG00000024107,Lhcgr,ortholog_one2many,1,LHCGR
ENSG00000029153,ENSMUSG00000040187,Arntl2,ortholog_one2one,1,ARNTL2
ENSG00000166762,ENSMUSG00000033486,Catsper2,ortholog_one2many,1,CATSPER2
ENSG00000175938,ENSMUSG00000043964,Orai3,ortholog_one2one,1,ORAI3
ENSG00000026036,ENSMUSG00000038685,Rtel1,ortholog_one2many,1,RTEL1-TNFRSF6B
ENSG00000165813,ENSMUSG00000035173,Ccdc186,ortholog_one2one,1,CCDC186
ENSG00000014641,ENSMUSG00000020321,Mdh1,ortholog_one2one,1,MDH1
ENSG00000198523,ENSMUSG00000038583,Pln,ortholog_one2one,1,PLN
ENSG00000160113,ENSMUSG00000002393,Nr2f6,ortholog_one2many,1,NR2F6
ENSG00000197774,ENSMUSG00000073436,Eme2,ortholog_one2one,1,EME2
ENSG00000174851,ENSMUSG00000024875,Yif1a,ortholog_one2one,1,YIF1A
ENSG00000102174,ENSMUSG00000057457,Phex,ortholog_one2one,1,PHEX
ENSG00000149541,ENSMUSG00000071649,B3gat3,ortholog_one2one,1,B3GAT3
ENSG00000136827,ENSMUSG00000026849,Tor1a,ortholog_one2one,1,TOR1A
ENSG00000157551,ENSMUSG00000062609,Kcnj15,ortholog_one2one,1,KCNJ15
ENSG00000175592,ENSMUSG00000024912,Fosl1,ortholog_one2one,1,FOSL1
ENSG00000134545,ENSMUSG00000033027,Klrc3,ortholog_many2many,0,KLRC1
ENSG00000134545,ENSMUSG00000030167,Klrc1,ortholog_many2many,0,KLRC1
ENSG00000134545,ENSMUSG00000052736,Klrc2,ortholog_many2many,0,KLRC1
ENSG00000080839,ENSMUSG00000027641,Rbl1,ortholog_one2one,1,RBL1
ENSG00000177150,ENSMUSG00000038121,Fam210a,ortholog_one2one,1,FAM210A
ENSG00000175602,ENSMUSG00000095098,Ccdc85b,ortholog_one2one,1,CCDC85B
ENSG00000277865,ENSMUSG00000002546,Golga2,ortholog_one2many,0,GOLGA6L22
ENSG00000112699,ENSMUSG00000038372,Gmds,ortholog_one2one,1,GMDS
ENSG00000185467,ENSMUSG00000038770,Kpna7,ortholog_one2one,1,KPNA7
ENSG00000197062,ENSMUSG00000022228,Zscan26,ortholog_one2one,1,ZSCAN26
ENSG00000132359,ENSMUSG00000038807,Rap1gap2,ortholog_one2one,1,RAP1GAP2
ENSG00000176531,ENSMUSG00000074277,Phldb3,ortholog_one2one,1,PHLDB3
ENSG00000102172,ENSMUSG00000071708,Sms,ortholog_one2one,1,SMS
ENSG00000104497,ENSMUSG00000027534,Snx16,ortholog_one2one,1,SNX16
ENSG00000170949,ENSMUSG00000067942,Zfp160,ortholog_one2many,0,ZNF160
ENSG00000119431,ENSMUSG00000038422,Hdhd3,ortholog_one2one,1,HDHD3
ENSG00000149679,ENSMUSG00000038990,Cables2,ortholog_one2one,1,CABLES2
ENSG00000164619,ENSMUSG00000031963,Bmper,ortholog_one2one,1,BMPER
ENSG00000148377,ENSMUSG00000021148,Gm9745,ortholog_one2many,0,IDI2
ENSG00000148377,ENSMUSG00000033520,Idi2,ortholog_one2many,1,IDI2
ENSG00000106066,ENSMUSG00000052955,Cpvl,ortholog_one2one,1,CPVL
ENSG00000285162,ENSMUSG00000004633,Chn2,ortholog_one2many,1,AC004593.3
ENSG00000156959,ENSMUSG00000042873,Lhfpl4,ortholog_one2one,1,LHFPL4
ENSG00000276966,ENSMUSG00000061482,Hist1h4d,ortholog_one2one,0,HIST1H4E
ENSG00000149716,ENSMUSG00000031072,Oraov1,ortholog_one2one,1,ORAOV1
ENSG00000119915,ENSMUSG00000038754,Elovl3,ortholog_one2one,1,ELOVL3
ENSG00000107771,ENSMUSG00000058690,Ccser2,ortholog_one2one,1,CCSER2
ENSG00000104885,ENSMUSG00000061589,Dot1l,ortholog_one2one,1,DOT1L
ENSG00000185324,ENSMUSG00000033862,Cdk10,ortholog_one2one,1,CDK10
ENSG00000048140,ENSMUSG00000025875,Tspan17,ortholog_one2one,1,TSPAN17
ENSG00000115806,ENSMUSG00000014959,Gorasp2,ortholog_one2one,1,GORASP2
ENSG00000112110,ENSMUSG00000057388,Mrpl18,ortholog_one2one,1,MRPL18
ENSG00000166262,ENSMUSG00000027209,Fam227b,ortholog_one2one,1,FAM227B
ENSG00000065150,ENSMUSG00000030662,Ipo5,ortholog_one2one,1,IPO5
ENSG00000185002,ENSMUSG00000019900,Rfx6,ortholog_one2one,1,RFX6
ENSG00000164695,ENSMUSG00000027536,Chmp4c,ortholog_one2one,1,CHMP4C
ENSG00000168961,ENSMUSG00000001123,Lgals9,ortholog_one2many,1,LGALS9
ENSG00000023330,ENSMUSG00000032786,Alas1,ortholog_one2one,1,ALAS1
ENSG00000184428,ENSMUSG00000000934,Top1mt,ortholog_one2one,1,TOP1MT
ENSG00000221867,ENSMUSG00000055746,Magea2,ortholog_many2many,0,MAGEA3
ENSG00000221867,ENSMUSG00000043453,Magea10,ortholog_many2many,0,MAGEA3
ENSG00000221867,ENSMUSG00000079349,Magea5,ortholog_many2many,0,MAGEA3
ENSG00000221867,ENSMUSG00000079350,Magea8,ortholog_many2many,0,MAGEA3
ENSG00000221867,ENSMUSG00000063728,Magea6,ortholog_many2many,0,MAGEA3
ENSG00000221867,ENSMUSG00000031118,1700080O16Rik,ortholog_many2many,0,MAGEA3
ENSG00000221867,ENSMUSG00000033343,Magea4,ortholog_many2many,0,MAGEA3
ENSG00000221867,ENSMUSG00000094196,Magea3,ortholog_many2many,0,MAGEA3
ENSG00000221867,ENSMUSG00000031179,3830417A13Rik,ortholog_many2many,0,MAGEA3
ENSG00000221867,ENSMUSG00000096644,Magea1,ortholog_many2many,0,MAGEA3
ENSG00000055483,ENSMUSG00000033909,Usp36,ortholog_one2one,1,USP36
ENSG00000184258,ENSMUSG00000090546,Cdr1,ortholog_one2one,0,CDR1
ENSG00000074317,ENSMUSG00000034891,Sncb,ortholog_one2one,1,SNCB
ENSG00000100997,ENSMUSG00000032046,Abhd12,ortholog_one2one,1,ABHD12
ENSG00000196600,ENSMUSG00000063590,Slc22a28,ortholog_many2many,0,SLC22A25
ENSG00000196600,ENSMUSG00000067656,Slc22a27,ortholog_many2many,0,SLC22A25
ENSG00000196600,ENSMUSG00000075044,Slc22a29,ortholog_many2many,0,SLC22A25
ENSG00000196600,ENSMUSG00000053303,Slc22a26,ortholog_many2many,0,SLC22A25
ENSG00000196600,ENSMUSG00000024757,Slc22a19,ortholog_many2many,0,SLC22A25
ENSG00000196600,ENSMUSG00000052562,Slc22a30,ortholog_many2many,0,SLC22A25
ENSG00000165630,ENSMUSG00000039449,Prpf18,ortholog_one2many,1,PRPF18
ENSG00000100994,ENSMUSG00000033059,Pygb,ortholog_one2one,1,PYGB
ENSG00000123552,ENSMUSG00000040455,Usp45,ortholog_one2one,1,USP45
ENSG00000100053,ENSMUSG00000029352,Crybb3,ortholog_one2one,1,CRYBB3
ENSG00000011143,ENSMUSG00000034121,Mks1,ortholog_one2one,1,MKS1
ENSG00000183921,ENSMUSG00000109392,Gm5737,ortholog_one2one,1,SDR42E2
ENSG00000182974,ENSMUSG00000045306,Olfr734,ortholog_one2many,1,AC135068.1
ENSG00000139793,ENSMUSG00000022139,Mbnl2,ortholog_one2one,1,MBNL2
ENSG00000280709,ENSMUSG00000091873,Olfr732,ortholog_many2many,0,LINC02203
ENSG00000280709,ENSMUSG00000090874,Olfr733,ortholog_many2many,0,LINC02203
ENSG00000127586,ENSMUSG00000019214,Chtf18,ortholog_one2one,1,CHTF18
ENSG00000118407,ENSMUSG00000034898,Filip1,ortholog_one2one,1,FILIP1
ENSG00000137204,ENSMUSG00000067144,Slc22a7,ortholog_one2one,1,SLC22A7
ENSG00000155465,ENSMUSG00000000958,Slc7a7,ortholog_one2one,1,SLC7A7
ENSG00000213676,ENSMUSG00000015461,Atf6b,ortholog_one2one,1,ATF6B
ENSG00000197077,ENSMUSG00000051339,2900026A02Rik,ortholog_one2one,0,KIAA1671
ENSG00000145495,ENSMUSG00000039100,March6,ortholog_one2one,1,MARCH6
ENSG00000164458,ENSMUSG00000062327,T,ortholog_one2one,1,TBXT
ENSG00000106692,ENSMUSG00000028414,Fktn,ortholog_one2one,1,FKTN
ENSG00000164627,ENSMUSG00000023999,Kif6,ortholog_one2one,1,KIF6
ENSG00000115840,ENSMUSG00000027010,Slc25a12,ortholog_one2one,1,SLC25A12
ENSG00000198265,ENSMUSG00000020721,Helz,ortholog_one2one,1,HELZ
ENSG00000274791,ENSMUSG00000078317,F8a,ortholog_one2many,1,F8A2
ENSG00000277858,ENSMUSG00000082482,H2afb2,ortholog_many2many,0,H2AFB2
ENSG00000277858,ENSMUSG00000083616,H2afb3,ortholog_many2many,1,H2AFB2
ENSG00000277858,ENSMUSG00000067441,H2afb1,ortholog_many2many,0,H2AFB2
ENSG00000151640,ENSMUSG00000025478,Dpysl4,ortholog_one2one,1,DPYSL4
ENSG00000204334,ENSMUSG00000075302,Erich2,ortholog_one2one,0,ERICH2
ENSG00000104826,ENSMUSG00000100916,Lhb,ortholog_one2many,1,LHB
ENSG00000160282,ENSMUSG00000001155,Ftcd,ortholog_one2one,1,FTCD
ENSG00000138068,ENSMUSG00000038045,Sult6b1,ortholog_one2one,1,SULT6B1
ENSG00000106991,ENSMUSG00000026814,Eng,ortholog_one2one,1,ENG
ENSG00000123572,ENSMUSG00000052854,Nrk,ortholog_one2one,1,NRK
ENSG00000181929,ENSMUSG00000067713,Prkag1,ortholog_one2one,1,PRKAG1
ENSG00000196642,ENSMUSG00000015087,Rabl6,ortholog_one2one,1,RABL6
ENSG00000278500,ENSMUSG00000100642,Gm28230,ortholog_one2one,1,AC009336.2
ENSG00000170166,ENSMUSG00000101174,Hoxd4,ortholog_one2many,1,HOXD4
ENSG00000170166,ENSMUSG00000115956,Hoxd4,ortholog_one2many,1,HOXD4
ENSG00000172264,ENSMUSG00000068205,Macrod2,ortholog_one2one,1,MACROD2
ENSG00000183908,ENSMUSG00000075224,Lrrc55,ortholog_one2one,1,LRRC55
ENSG00000100522,ENSMUSG00000037722,Gnpnat1,ortholog_one2one,1,GNPNAT1
ENSG00000161270,ENSMUSG00000006649,Nphs1,ortholog_one2one,1,NPHS1
ENSG00000168283,ENSMUSG00000026739,Bmi1,ortholog_one2many,1,BMI1
ENSG00000122591,ENSMUSG00000028995,Fam126a,ortholog_one2one,1,FAM126A
ENSG00000112041,ENSMUSG00000037446,Tulp1,ortholog_one2one,1,TULP1
ENSG00000158292,ENSMUSG00000042804,Gpr153,ortholog_one2one,1,GPR153
ENSG00000102104,ENSMUSG00000031293,Rs1,ortholog_one2one,1,RS1
ENSG00000134817,ENSMUSG00000044338,Aplnr,ortholog_one2one,1,APLNR
ENSG00000198805,ENSMUSG00000021871,Gm49342,ortholog_one2many,1,PNP
ENSG00000198805,ENSMUSG00000068417,Pnp2,ortholog_one2many,1,PNP
